what,kind,bundleId,bundleVersion,description,time
error,log,,,"Error in JSDT Core during AST creation",1389155719360
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389155719363
error,log,,,"Error in JSDT Core during AST creation",1389155719363
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389155719366
error,log,,,"Error in JSDT Core during AST creation",1389155719366
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389155719369
error,log,,,"Error in JSDT Core during AST creation",1389155719369
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389155719371
error,log,,,"Error in JSDT Core during AST creation",1389155719372
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389155719519
error,log,,,"Error in JSDT Core during AST creation",1389155719519
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389155719612
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389155736658
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1389155741941
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1389155774901
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389155776494
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1389155806319
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389155806382
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1389155808086
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389155808242
error,log,,,"Error in JSDT Core during AST creation",1389155808243
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389155816429
error,log,,,"Error in JSDT Core during AST creation",1389155816430
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1389155822064
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1389155823592
error,log,,,"Unexpected runtime error while computing a text hover",1389155829141
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1389155835131
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389155836118
error,log,,,"Error in JSDT Core during AST creation",1389155836119
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389155836122
error,log,,,"Error in JSDT Core during AST creation",1389155836123
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389155836127
error,log,,,"Error in JSDT Core during AST creation",1389155836127
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389155836134
error,log,,,"Error in JSDT Core during AST creation",1389155836134
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389155836136
error,log,,,"Error in JSDT Core during AST creation",1389155836137
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389155836139
error,log,,,"Error in JSDT Core during AST creation",1389155836139
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389155836142
error,log,,,"Error in JSDT Core during AST creation",1389155836142
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1389155836749
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1389155842575
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1389155844151
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1389155846798
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389155847601
error,log,,,"Error in JSDT Core during AST creation",1389155847602
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389155847607
error,log,,,"Error in JSDT Core during AST creation",1389155847607
