what,kind,bundleId,bundleVersion,description,time
error,log,,,"Error in JSDT Core during AST creation",1389082427941
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389082427944
error,log,,,"Error in JSDT Core during AST creation",1389082427944
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389082428581
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389082436437
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1389082438536
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1389082445702
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389082445808
error,log,,,"Error in JSDT Core during AST creation",1389082445809
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389082447690
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389082563926
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389082575563
error,log,,,"Error in JSDT Core during AST creation",1389082575564
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389082577220
error,log,,,"Error in JSDT Core during AST creation",1389082577220
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389082583597
error,log,,,"Error in JSDT Core during AST creation",1389082583597
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389082598965
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389082602848
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1389082602927
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389082603033
error,log,,,"Error in JSDT Core during AST creation",1389082603034
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1389082612143
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389082612249
error,log,,,"Error in JSDT Core during AST creation",1389082612249
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389082644084
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389082647081
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1389082647338
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1389082668818
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389082668924
error,log,,,"Error in JSDT Core during AST creation",1389082668925
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389082716389
error,log,,,"Error in JSDT Core during AST creation",1389082716390
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389082719100
error,log,,,"Error in JSDT Core during AST creation",1389082719100
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389082719918
error,log,,,"Error in JSDT Core during AST creation",1389082719919
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389082722186
error,log,,,"Error in JSDT Core during AST creation",1389082722187
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1389082727103
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389082727921
error,log,,,"Error in JSDT Core during AST creation",1389082727922
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389082727926
error,log,,,"Error in JSDT Core during AST creation",1389082727927
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389082727930
error,log,,,"Error in JSDT Core during AST creation",1389082727931
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389082727934
error,log,,,"Error in JSDT Core during AST creation",1389082727934
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389082727937
error,log,,,"Error in JSDT Core during AST creation",1389082727937
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389082727939
error,log,,,"Error in JSDT Core during AST creation",1389082727939
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389082728080
error,log,,,"Error in JSDT Core during AST creation",1389082728080
error,log,,,"Unexpected runtime error while computing a text hover",1389082728085
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1389082735030
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1389082740621
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1389082741631
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389082741737
error,log,,,"Error in JSDT Core during AST creation",1389082741737
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1389082759646
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389082760835
error,log,,,"Error in JSDT Core during AST creation",1389082760836
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389082760840
error,log,,,"Error in JSDT Core during AST creation",1389082760840
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389082760843
error,log,,,"Error in JSDT Core during AST creation",1389082760844
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389082760846
error,log,,,"Error in JSDT Core during AST creation",1389082760847
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389082760849
error,log,,,"Error in JSDT Core during AST creation",1389082760850
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389082760852
error,log,,,"Error in JSDT Core during AST creation",1389082760852
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389082862127
