what,kind,bundleId,bundleVersion,description,time
error,log,,,"Error in JSDT Core during AST creation",1389209553546
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389209553549
error,log,,,"Error in JSDT Core during AST creation",1389209553549
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389209553552
error,log,,,"Error in JSDT Core during AST creation",1389209553552
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389209553555
error,log,,,"Error in JSDT Core during AST creation",1389209553555
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389209553558
error,log,,,"Error in JSDT Core during AST creation",1389209553558
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389209553561
error,log,,,"Error in JSDT Core during AST creation",1389209553561
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389209553563
error,log,,,"Error in JSDT Core during AST creation",1389209553564
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389209553566
error,log,,,"Error in JSDT Core during AST creation",1389209553567
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389209553931
error,log,,,"Error in JSDT Core during AST creation",1389209553932
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389209553936
error,log,,,"Error in JSDT Core during AST creation",1389209553936
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389209557446
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389209557788
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389209559859
closed,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1389209559933
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389209560687
error,log,,,"Error in JSDT Core during AST creation",1389209560688
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389209560692
error,log,,,"Error in JSDT Core during AST creation",1389209560692
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389209560695
error,log,,,"Error in JSDT Core during AST creation",1389209560695
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389209560698
error,log,,,"Error in JSDT Core during AST creation",1389209560698
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389209560701
error,log,,,"Error in JSDT Core during AST creation",1389209560701
