what,kind,bundleId,bundleVersion,description,time
error,log,,,"Error in JSDT Core during AST creation",1389214463343
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389214464772
error,log,,,"Error in JSDT Core during AST creation",1389214464773
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1389214467863
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389214468617
error,log,,,"Error in JSDT Core during AST creation",1389214468618
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389214468622
error,log,,,"Error in JSDT Core during AST creation",1389214468622
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389214468625
error,log,,,"Error in JSDT Core during AST creation",1389214468625
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389214468628
error,log,,,"Error in JSDT Core during AST creation",1389214468629
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389214468631
error,log,,,"Error in JSDT Core during AST creation",1389214468631
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389214468634
error,log,,,"Error in JSDT Core during AST creation",1389214468634
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389214468637
error,log,,,"Error in JSDT Core during AST creation",1389214468637
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389214468640
error,log,,,"Error in JSDT Core during AST creation",1389214468640
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389214468642
error,log,,,"Error in JSDT Core during AST creation",1389214468643
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389214471747
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1389214487706
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389214487795
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389214489072
error,log,,,"Error in JSDT Core during AST creation",1389214489073
error,log,,,"Unexpected runtime error while computing a text hover",1389214489076
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389214500272
error,log,,,"Error in JSDT Core during AST creation",1389214500273
error,log,,,"Unexpected runtime error while computing a text hover",1389214500277
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1389214505239
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1389214526360
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389214526466
error,log,,,"Error in JSDT Core during AST creation",1389214526467
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389214534130
error,log,,,"Error in JSDT Core during AST creation",1389214534131
error,log,,,"Unexpected runtime error while computing a text hover",1389214534135
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389214536328
error,log,,,"Error in JSDT Core during AST creation",1389214536329
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389214541773
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389214565229
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1389214570938
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1389214629441
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1389214629664
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1389214629773
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1389214637290
closed,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1389214637290
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389214638410
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1389214659794
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389214659886
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1389214664335
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389214664441
error,log,,,"Error in JSDT Core during AST creation",1389214664442
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389214672439
error,log,,,"Error in JSDT Core during AST creation",1389214672439
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1389214673871
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389214674462
error,log,,,"Error in JSDT Core during AST creation",1389214674463
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389214674467
error,log,,,"Error in JSDT Core during AST creation",1389214674467
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389214674471
error,log,,,"Error in JSDT Core during AST creation",1389214674471
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389214674473
error,log,,,"Error in JSDT Core during AST creation",1389214674474
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389214674476
error,log,,,"Error in JSDT Core during AST creation",1389214674476
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389214674479
error,log,,,"Error in JSDT Core during AST creation",1389214674479
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389214674482
error,log,,,"Error in JSDT Core during AST creation",1389214674482
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389214674485
error,log,,,"Error in JSDT Core during AST creation",1389214674485
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389214674487
error,log,,,"Error in JSDT Core during AST creation",1389214674488
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389214675341
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389214701221
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389214725736
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389214733653
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389214757467
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389215054929
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1389215056990
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1389215070710
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1389215073132
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1389215076040
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1389215114847
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389215116266
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1389215150406
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389215150474
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1389215151430
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1389215163878
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1389215171440
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389215174373
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1389215177894
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389215177962
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1389215180949
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1389215183163
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1389215184186
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1389215185755
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1389215186545
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1389215187037
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1389215187532
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1389215189647
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1389215192192
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1389215192729
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1389215194615
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389215201609
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1389215206169
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389215206246
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1389215207295
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1389215207426
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1389215215889
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389215217514
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389215596468
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1389215604803
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389215608958
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389215610228
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1389215610301
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389215623085
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389215640547
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1389215650303
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1389215650557
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1389215668178
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1389215677760
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1389215679956
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1389215686721
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389215688427
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389215728420
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389215731455
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1389215858615
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389215858684
