what,kind,bundleId,bundleVersion,description,time
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389156660718
error,log,,,"Error in JSDT Core during AST creation",1389156660719
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389156660721
error,log,,,"Error in JSDT Core during AST creation",1389156660721
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389156660889
error,log,,,"Error in JSDT Core during AST creation",1389156660890
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389156661685
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389156708794
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1389156711025
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1389156720100
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389156722355
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389156789521
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389156790254
error,log,,,"Error in JSDT Core during AST creation",1389156790255
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389156790259
error,log,,,"Error in JSDT Core during AST creation",1389156790260
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389156790264
error,log,,,"Error in JSDT Core during AST creation",1389156790264
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389156790267
error,log,,,"Error in JSDT Core during AST creation",1389156790267
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389156790270
error,log,,,"Error in JSDT Core during AST creation",1389156790270
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389156790272
error,log,,,"Error in JSDT Core during AST creation",1389156790272
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1389156797014
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1389156798598
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389156810025
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389156852700
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1389156855609
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389156856715
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389156859297
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1389156861761
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1389156902846
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1389156960500
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389156961864
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389157005398
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1389157018156
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1389157019123
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1389157024281
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1389157026718
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389157088546
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1389157107931
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389157108001
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1389157109585
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1389157111194
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389157113534
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1389157116843
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389157116920
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1389157118658
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1389157119849
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1389157122183
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389157169736
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389157289713
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389157290303
error,log,,,"Error in JSDT Core during AST creation",1389157290303
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389157290308
error,log,,,"Error in JSDT Core during AST creation",1389157290308
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389157290311
error,log,,,"Error in JSDT Core during AST creation",1389157290312
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389157290315
error,log,,,"Error in JSDT Core during AST creation",1389157290315
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389157290317
error,log,,,"Error in JSDT Core during AST creation",1389157290318
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389157290320
error,log,,,"Error in JSDT Core during AST creation",1389157290320
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1389157292646
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389157293722
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1389157327843
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389157327937
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1389157329558
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1389157333327
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389157334194
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389157580580
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1389157583935
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389157593143
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389157939421
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389157948665
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389157951766
error,log,,,"Error logged from Debug UI: ",1389157952018
error,log,,,"Error logged from Debug UI: ",1389157952019
error,log,,,"Error logged from Debug UI: ",1389157952021
error,log,,,"Error logged from Debug UI: ",1389157952022
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1389157952945
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1389157998241
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389157999547
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1389158025288
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389158025377
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1389158030521
closed,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1389158030595
closed,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1389158032028
closed,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1389158034155
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1389158037986
opened,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1389158038399
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1389158038611
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1389158044150
opened,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1389158044546
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1389158044768
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1389158080507
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1389158125379
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389158130437
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1389158142458
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389158142535
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1389158147752
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1389158150797
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389158152102
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1389158160282
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389158160352
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1389158162995
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1389158164035
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389158164790
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1389158179401
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389158179472
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1389158182260
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1389158185342
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1389158231542
opened,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1389158231885
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1389158232104
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1389158273434
opened,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1389158273655
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1389158273916
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389158274146
error,log,,,"Error in JSDT Core during AST creation",1389158274146
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389158274150
error,log,,,"Error in JSDT Core during AST creation",1389158274150
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389158274153
error,log,,,"Error in JSDT Core during AST creation",1389158274153
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389158274156
error,log,,,"Error in JSDT Core during AST creation",1389158274156
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389158274158
error,log,,,"Error in JSDT Core during AST creation",1389158274158
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389158274161
error,log,,,"Error in JSDT Core during AST creation",1389158274161
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389158274164
error,log,,,"Error in JSDT Core during AST creation",1389158274164
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389158274167
error,log,,,"Error in JSDT Core during AST creation",1389158274167
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389158274169
error,log,,,"Error in JSDT Core during AST creation",1389158274170
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389158274172
error,log,,,"Error in JSDT Core during AST creation",1389158274172
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1389158274175
error,log,,,"Error in JSDT Core during AST creation",1389158274175
